##################################################################################
## Machine-generated calibration file for WSD Daughtercard
##   (because I dont hate myself)
##
## Date:	January 12, 2014: 11:47PM
## Serial:	0x0000F
## Version:	3
## Created By: WARPLab based RF-Loopback BB Calibration
##################################################################################

##################################################################################
@@BAND 00
##################################################################################
@@TX_LOFT ############################################
# Gain, TX_I, TX_Q
653, 0x3D862CDF, 0x3F7C8362, 0x3F702264 # MP={-0.05, 3.80}
665, 0x3D89B369, 0x3F7C7BCA, 0x3F6FBF2F # MP={-0.05, 3.90}
677, 0x3D89B369, 0x3F7C7BCA, 0x3F6FBF2F # MP={-0.05, 3.90}
689, 0x3D8D39D7, 0x3F7C7400, 0x3F6F5C4E # MP={-0.05, 4.00}
701, 0x3D8D39D7, 0x3F7C7400, 0x3F6F5C4E # MP={-0.05, 4.00}
713, 0x3D90C029, 0x3F7C6C04, 0x3F6EF9C1 # MP={-0.05, 4.10}
725, 0x3D94465F, 0x3F7C63D5, 0x3F6E9789 # MP={-0.05, 4.20}
737, 0x3D97CC77, 0x3F7C5B74, 0x3F6E35A4 # MP={-0.05, 4.30}
749, 0x3D9F3608, 0x3F7CDEFD, 0x3F6D68BE # MP={-0.04, 4.50}
761, 0x3D9ED84B, 0x3F7C4A1A, 0x3F6D72D5 # MP={-0.05, 4.50}
773, 0x3D9ED84B, 0x3F7C4A1A, 0x3F6D72D5 # MP={-0.05, 4.50}

@@RX_LOFT ############################################
# RX_I, RX_Q
0x0C, 0x0A # stdIQ={6.61,5.16}

##################################################################################
@@BAND 01
##################################################################################
@@TX_LOFT ############################################
# Gain, TX_I, TX_Q
00, 0x5E, 0x97# MP={0.27, -14.00}
01, 0x60, 0x98# MP={0.26, -12.80}
02, 0x5F, 0x98# MP={0.05, -10.10}
03, 0x5F, 0x98# MP={-0.10, -13.00}
04, 0x5E, 0x98# MP={0.17, -12.40}
05, 0x5F, 0x95# MP={0.30, -10.90}
06, 0x5E, 0x97# MP={0.17, -11.60}
07, 0x61, 0x96# MP={0.17, -13.30}
08, 0x61, 0x96# MP={0.21, -13.30}
09, 0x5E, 0x98# MP={0.26, -13.20}
10, 0x60, 0x95# MP={0.19, -12.70}
11, 0x60, 0x96# MP={0.22, -13.10}
12, 0x60, 0x94# MP={0.22, -13.30}
13, 0x62, 0x94# MP={0.22, -12.90}
14, 0x60, 0x94# MP={0.21, -12.40}
15, 0x62, 0x91# MP={0.28, -13.20}
16, 0x60, 0x93# MP={0.24, -13.00}
17, 0x61, 0x91# MP={0.28, -13.40}
18, 0x5E, 0x95# MP={0.28, -13.30}
19, 0x60, 0x94# MP={0.31, -13.10}
20, 0x5E, 0x93# MP={0.35, -13.20}
21, 0x5E, 0x93# MP={0.32, -12.80}
22, 0x5F, 0x92# MP={0.34, -12.50}
23, 0x60, 0x90# MP={0.36, -12.70}
24, 0x63, 0x91# MP={0.39, -12.70}
25, 0x63, 0x90# MP={0.39, -12.50}

@@TX_IQ_IMBALANCE #####################################
# FREQ_MHz, SIN, COS, GAIN
2412, 0xBE6AD2CF, 0x3F869FED, 0x3F73470E # MP={0.32, -12.30}
2417, 0xBE737483, 0x3F870976, 0x3F7288D6 # MP={0.34, -12.70}
2422, 0xBE71E685, 0x3F88648F, 0x3F701F4D # MP={0.38, -12.50}
2427, 0xBE767901, 0x3F879B50, 0x3F7183D7 # MP={0.36, -12.80}
2432, 0xBE745DD5, 0x3F88A775, 0x3F6FA9B1 # MP={0.39, -12.60}
2437, 0xBE770A75, 0x3F87EB57, 0x3F70F591 # MP={0.37, -12.80}
2442, 0xBE764632, 0x3F8899C1, 0x3F6FC1BE # MP={0.39, -12.70}
2447, 0xBE808E49, 0x3F87F514, 0x3F70E44C # MP={0.38, -13.30}
2452, 0xBE78F032, 0x3F87DD7D, 0x3F710E25 # MP={0.37, -12.90}
2457, 0xBE68AA0E, 0x3F87A905, 0x3F716B6D # MP={0.35, -12.10}
2462, 0xBE6EE49D, 0x3F87D187, 0x3F712362 # MP={0.36, -12.40}
2467, 0xBE6BA409, 0x3F883C37, 0x3F706673 # MP={0.37, -12.20}
2472, 0xBE6EE49D, 0x3F87D187, 0x3F712362 # MP={0.36, -12.40}
2484, 0xBE6FAEC6, 0x3F872471, 0x3F725862 # MP={0.34, -12.50}

@@RX_IQ_IMBALANCE #####################################
# FREQ_MHz, SIN, COS, GAIN
2412, 0x3CB17D64, 0x3F746A49, 0x3F7A7232 # MP={-0.20, 1.30}
2417, 0x3CE9B258, 0x3F76107C, 0x3F78C648 # MP={-0.17, 1.70}
2422, 0x3CCCCA44, 0x3F7464F3, 0x3F79A1A3 # MP={-0.20, 1.50}
2427, 0x3CBEB35D, 0x3F73D7CF, 0x3F7A0D1A # MP={-0.21, 1.40}
2432, 0x3CDAF161, 0x3F74F237, 0x3F79360D # MP={-0.19, 1.60}
2437, 0x3CC005C3, 0x3F758883, 0x3F7A0301 # MP={-0.18, 1.40}
2442, 0x3CF64D60, 0x3F74EBB8, 0x3F786719 # MP={-0.19, 1.80}
2447, 0x3CDA7078, 0x3F7461FE, 0x3F7939DF # MP={-0.20, 1.60}
2452, 0x3CDA7078, 0x3F7461FE, 0x3F7939DF # MP={-0.20, 1.60}
2457, 0x3CA4376D, 0x3F74FCEA, 0x3F7AD816 # MP={-0.19, 1.20}
2462, 0x3CA4376D, 0x3F74FCEA, 0x3F7AD816 # MP={-0.19, 1.20}
2467, 0x3CC005C3, 0x3F758883, 0x3F7A0301 # MP={-0.18, 1.40}
2472, 0x3CB17D64, 0x3F746A49, 0x3F7A7232 # MP={-0.20, 1.30}
2484, 0x3CA49856, 0x3F758D7D, 0x3F7AD52D # MP={-0.18, 1.20}

@@RX_LOFT ############################################
# RX_I, RX_Q
0x11, 0x0D # stdIQ={16.06,15.24}

