##################################################################################
## Machine-generated calibration file for WSD Daughtercard
##   (because I dont hate myself)
##
## Date:	January 08, 2014:  6:23PM
## Serial:	0x00014
## Version:	3
## Created By: WARPLab based RF-Loopback BB Calibration
##################################################################################

##################################################################################
@@BAND 00
##################################################################################
@@TX_LOFT ############################################
# Gain, TX_I, TX_Q
00, 0x98, 0xAB# MP={-0.07, 0.60}
01, 0x98, 0xAA# MP={0.05, 0.90}
02, 0x9A, 0xA8# MP={0.07, -0.80}
03, 0x9A, 0xAA# MP={0.04, 0.70}
04, 0x9B, 0xA9# MP={0.10, 1.10}
05, 0x9B, 0xA9# MP={0.05, 1.00}
06, 0x9C, 0xAA# MP={0.03, 1.60}
07, 0x9B, 0xAA# MP={0.06, 0.80}
08, 0x9C, 0xAA# MP={0.06, 1.20}
09, 0x9C, 0xAB# MP={0.05, 1.00}
10, 0x9C, 0xAA# MP={0.00, 1.10}
11, 0x9C, 0xAA# MP={0.01, 1.30}
12, 0x9C, 0xAA# MP={0.05, 1.50}
13, 0x9D, 0xAB# MP={0.05, 1.40}
14, 0x9B, 0xAB# MP={0.06, 1.20}
15, 0x9D, 0xAB# MP={0.05, 1.30}
16, 0x9B, 0xA9# MP={0.03, 1.20}
17, 0x9C, 0xAB# MP={0.06, 1.20}
18, 0x9C, 0xAA# MP={0.07, 1.30}
19, 0x9D, 0xAB# MP={0.06, 1.00}
20, 0x9A, 0xAC# MP={0.05, 1.30}
21, 0x9C, 0xAB# MP={0.05, 1.00}
22, 0x9A, 0xAB# MP={0.06, 1.10}
23, 0x9A, 0xAC# MP={0.06, 1.00}
24, 0x9A, 0xAB# MP={0.06, 1.20}
25, 0x9C, 0xAC# MP={0.05, 1.00}

@@TX_IQ_IMBALANCE #####################################
# FREQ_MHz, SIN, COS, GAIN
473, 0x3C90A029, 0x3F817663, 0x3F7B6F11 # MP={0.05, 1.00}
485, 0x3C9F7407, 0x3F81C1BA, 0x3F7AFCBB # MP={0.06, 1.10}
497, 0x3C9F1625, 0x3F817554, 0x3F7AFF8D # MP={0.05, 1.10}
509, 0x3C9F7407, 0x3F81C1BA, 0x3F7AFCBB # MP={0.06, 1.10}
521, 0x3CCB668B, 0x3F820A7F, 0x3F79AC38 # MP={0.07, 1.40}
533, 0x3CBC01B9, 0x3F8172E7, 0x3F7A21B1 # MP={0.05, 1.30}
545, 0x3CCA774D, 0x3F81718A, 0x3F79B357 # MP={0.05, 1.40}
557, 0x3CBC70AD, 0x3F81BF4C, 0x3F7A1E60 # MP={0.06, 1.30}
569, 0x3CCA774D, 0x3F81718A, 0x3F79B357 # MP={0.05, 1.40}
581, 0x3CCAEEC8, 0x3F81BDEE, 0x3F79AFC8 # MP={0.06, 1.40}
593, 0x3CBC70AD, 0x3F81BF4C, 0x3F7A1E60 # MP={0.06, 1.30}
605, 0x3CBC01B9, 0x3F8172E7, 0x3F7A21B1 # MP={0.05, 1.30}
617, 0x3CE7EA84, 0x3F81BAE5, 0x3F78D3C0 # MP={0.06, 1.60}
629, 0x3CE761F7, 0x3F816E83, 0x3F78D7C9 # MP={0.05, 1.60}
641, 0x3D17220E, 0x3F80CCFA, 0x3F76C3EC # MP={0.03, 2.10}
653, 0x3D09604B, 0x3F816936, 0x3F77914F # MP={0.05, 1.90}
665, 0x3D109A86, 0x3F81673E, 0x3F77253D # MP={0.05, 2.00}
677, 0x3D4A67D4, 0x3F8153DD, 0x3F73D202 # MP={0.05, 2.80}
689, 0x3D51A0D7, 0x3F8150FC, 0x3F73693F # MP={0.05, 2.90}
701, 0x3D60125E, 0x3F814AEE, 0x3F7298CE # MP={0.05, 3.10}
713, 0x3D58D9B0, 0x3F814E02, 0x3F7300D9 # MP={0.05, 3.00}
725, 0x3D58D9B0, 0x3F814E02, 0x3F7300D9 # MP={0.05, 3.00}
737, 0x3D585A02, 0x3F8101E0, 0x3F73080B # MP={0.04, 3.00}
749, 0x3D585A02, 0x3F8101E0, 0x3F73080B # MP={0.04, 3.00}
761, 0x3D826248, 0x3F81864A, 0x3F708D71 # MP={0.06, 3.60}
773, 0x3D50AA46, 0x3F80B8E2, 0x3F737732 # MP={0.03, 2.90}

@@RX_IQ_IMBALANCE #####################################
# FREQ_MHz, SIN, COS, GAIN
473, 0x3D0EF2C6, 0x3F7FD814, 0x3F773DF5 # MP={0.00, 2.00}
485, 0x3D1D9954, 0x3F803354, 0x3F7663D8 # MP={0.01, 2.20}
497, 0x3D2B85CE, 0x3F7FC684, 0x3F7595F1 # MP={0.00, 2.40}
509, 0x3D15BF57, 0x3F7F3D5C, 0x3F76D88C # MP={-0.01, 2.10}
521, 0x3D1617B7, 0x3F7FD3FC, 0x3F76D368 # MP={0.00, 2.10}
533, 0x3D252379, 0x3F807CBB, 0x3F75F42E # MP={0.02, 2.30}
545, 0x3D24613C, 0x3F7FCB34, 0x3F75FF66 # MP={0.00, 2.30}
557, 0x3D240073, 0x3F7F3499, 0x3F7604FE # MP={-0.01, 2.30}
569, 0x3D2B20D1, 0x3F7F2FEB, 0x3F759BC1 # MP={-0.01, 2.40}
581, 0x3D2B20D1, 0x3F7F2FEB, 0x3F759BC1 # MP={-0.01, 2.40}
593, 0x3D32410C, 0x3F7F2B0A, 0x3F7532E1 # MP={-0.01, 2.50}
605, 0x3D32410C, 0x3F7F2B0A, 0x3F7532E1 # MP={-0.01, 2.50}
617, 0x3D32410C, 0x3F7F2B0A, 0x3F7532E1 # MP={-0.01, 2.50}
629, 0x3D3A3C31, 0x3F8029BA, 0x3F74BDD4 # MP={0.01, 2.60}
641, 0x3D39CE8A, 0x3F7FBC89, 0x3F74C419 # MP={0.00, 2.60}
653, 0x3D40F2B2, 0x3F7FB73F, 0x3F745BB7 # MP={0.00, 2.70}
665, 0x3D4EC088, 0x3F7F1589, 0x3F7392EC # MP={-0.01, 2.90}
677, 0x3D408117, 0x3F7F20B0, 0x3F746231 # MP={-0.01, 2.70}
689, 0x3D4EC088, 0x3F7F1589, 0x3F7392EC # MP={-0.01, 2.90}
701, 0x3D408117, 0x3F7F20B0, 0x3F746231 # MP={-0.01, 2.70}
713, 0x3D55E003, 0x3F7F0FAA, 0x3F732BD0 # MP={-0.01, 3.00}
725, 0x3D4F3A8B, 0x3F7FAC12, 0x3F738C03 # MP={0.00, 2.90}
737, 0x3D4E46CC, 0x3F7E7F59, 0x3F7399D1 # MP={-0.02, 2.90}
749, 0x3D5D81BF, 0x3F7FA019, 0x3F72BDB8 # MP={0.00, 3.10}
761, 0x3D55E003, 0x3F7F0FAA, 0x3F732BD0 # MP={-0.01, 3.00}
773, 0x3D55E003, 0x3F7F0FAA, 0x3F732BD0 # MP={-0.01, 3.00}

@@RX_LOFT ############################################
# RX_I, RX_Q
0x0E, 0x11 # stdIQ={6.00,10.94}

##################################################################################
@@BAND 01
##################################################################################
@@TX_LOFT ############################################
# Gain, TX_I, TX_Q
00, 0x88, 0xA0# MP={-0.30, -10.40}
01, 0x8C, 0xA1# MP={-0.32, -6.20}
02, 0x8F, 0xA3# MP={0.01, -10.30}
03, 0x8C, 0xA0# MP={-0.02, -12.70}
04, 0x8C, 0xA2# MP={-0.18, -8.40}
05, 0x8D, 0x9E# MP={0.09, -7.00}
06, 0x8C, 0xA2# MP={0.14, -11.80}
07, 0x8C, 0xA3# MP={0.16, -12.10}
08, 0x87, 0x9F# MP={0.18, -13.50}
09, 0x8E, 0xA0# MP={0.19, -12.50}
10, 0x94, 0x9A# MP={0.11, -10.90}
11, 0x91, 0x9C# MP={0.37, -13.90}
12, 0x8C, 0x9F# MP={0.18, -11.40}
13, 0x8E, 0xA3# MP={0.34, -13.00}
14, 0x8D, 0xA2# MP={0.15, -12.70}
15, 0x8D, 0xA2# MP={0.17, -13.20}
16, 0x8D, 0xA2# MP={0.26, -13.10}
17, 0x8F, 0x9C# MP={0.24, -12.50}
18, 0x8F, 0xA0# MP={0.22, -12.50}
19, 0x8F, 0xA2# MP={0.23, -11.60}
20, 0x8F, 0xA1# MP={0.17, -12.40}
21, 0x8B, 0x9E# MP={0.21, -12.00}
22, 0x91, 0xA0# MP={0.23, -11.30}
23, 0x92, 0xA1# MP={0.23, -10.70}
24, 0x8C, 0xA8# MP={0.23, -11.50}
25, 0x92, 0xA3# MP={0.20, -11.60}

@@TX_IQ_IMBALANCE #####################################
# FREQ_MHz, SIN, COS, GAIN
2412, 0xBE574189, 0x3F84408C, 0x3F77A4E8 # MP={0.23, -11.50}
2417, 0xBE574189, 0x3F84408C, 0x3F77A4E8 # MP={0.23, -11.50}
2422, 0xBE5EA316, 0x3F840FA2, 0x3F7800AD # MP={0.23, -11.90}
2427, 0xBE620962, 0x3F84ED67, 0x3F7662B6 # MP={0.26, -12.00}
2432, 0xBE5E2000, 0x3F83C1E0, 0x3F78931B # MP={0.22, -11.90}
2437, 0xBE5BF55F, 0x3F84C475, 0x3F76AEBC # MP={0.25, -11.70}
2442, 0xBE5A1AB7, 0x3F84D0B1, 0x3F769800 # MP={0.25, -11.60}
2447, 0xBE591A2E, 0x3F843479, 0x3F77BB89 # MP={0.23, -11.60}
2452, 0xBE64F351, 0x3F8341F9, 0x3F798574 # MP={0.21, -12.30}
2457, 0xBE4D1184, 0x3F83DF8A, 0x3F785B2A # MP={0.21, -11.00}
2462, 0xBE4FDD4D, 0x3F846FCF, 0x3F774C7C # MP={0.23, -11.10}
2467, 0xBE574189, 0x3F84408C, 0x3F77A4E8 # MP={0.23, -11.50}
2472, 0xBE5568BA, 0x3F844C84, 0x3F778E7D # MP={0.23, -11.40}
2484, 0xBE5A9B6E, 0x3F851F12, 0x3F7606BD # MP={0.26, -11.60}

@@RX_IQ_IMBALANCE #####################################
# FREQ_MHz, SIN, COS, GAIN
2412, 0x3D13B15C, 0x3F7BBCD7, 0x3F76F728 # MP={-0.07, 2.10}
2417, 0x3CEE9714, 0x3F7B3784, 0x3F78A14C # MP={-0.08, 1.70}
2422, 0x3CEC671A, 0x3F78E9E7, 0x3F78B1D3 # MP={-0.12, 1.70}
2427, 0x3D210226, 0x3F7A8C24, 0x3F76314D # MP={-0.09, 2.30}
2432, 0x3D21612A, 0x3F7B2000, 0x3F762BCE # MP={-0.08, 2.30}
2437, 0x3D0CA9AA, 0x3F7BC0DE, 0x3F77601E # MP={-0.07, 2.00}
2442, 0x3D135A67, 0x3F7B289F, 0x3F76FC39 # MP={-0.08, 2.10}
2447, 0x3D28645C, 0x3F7B1B65, 0x3F75C41E # MP={-0.08, 2.40}
2452, 0x3D366A5A, 0x3F7B119A, 0x3F74F5CB # MP={-0.08, 2.60}
2457, 0x3CEC671A, 0x3F78E9E7, 0x3F78B1D3 # MP={-0.12, 1.70}
2462, 0x3CFDC953, 0x3F7C5CEB, 0x3F782EB7 # MP={-0.06, 1.80}
2467, 0x3CC23EFB, 0x3F78605B, 0x3F79F207 # MP={-0.13, 1.40}
2472, 0x3D12AD15, 0x3F7A0135, 0x3F770651 # MP={-0.10, 2.10}
2484, 0x3CEE0A9A, 0x3F7AA39A, 0x3F78A571 # MP={-0.09, 1.70}

@@RX_LOFT ############################################
# RX_I, RX_Q
0x1F, 0x18 # stdIQ={7.94,20.98}

