##################################################################################
## Machine-generated calibration file for WSD Daughtercard
##   (because I dont hate myself)
##
## Date:	January 24, 2014:  7:16PM
## Serial:	0x00023
## Version:	3
## Created By: WARPLab based RF-Loopback BB Calibration
##################################################################################

##################################################################################
@@BAND 00
##################################################################################
@@TX_LOFT ############################################
# Gain, TX_I, TX_Q
00, 0x81, 0x76# MP={0.19, 1.40}
01, 0x81, 0x76# MP={0.19, 1.30}
02, 0x7F, 0x77# MP={0.19, 1.60}
03, 0x7F, 0x77# MP={0.18, 1.10}
04, 0x81, 0x77# MP={0.20, 1.20}
05, 0x82, 0x77# MP={0.19, 1.20}
06, 0x81, 0x77# MP={0.19, 1.10}
07, 0x82, 0x77# MP={0.19, 1.20}
08, 0x7F, 0x78# MP={0.20, 1.30}
09, 0x82, 0x77# MP={0.18, 1.00}
10, 0x82, 0x77# MP={0.20, 1.30}
11, 0x81, 0x77# MP={0.19, 1.30}
12, 0x7F, 0x78# MP={0.19, 1.10}
13, 0x81, 0x77# MP={0.19, 1.10}
14, 0x7F, 0x77# MP={0.19, 1.10}
15, 0x7F, 0x77# MP={0.20, 1.10}
16, 0x81, 0x78# MP={0.20, 1.20}
17, 0x7F, 0x77# MP={0.20, 1.10}
18, 0x7F, 0x77# MP={0.20, 1.10}
19, 0x81, 0x77# MP={0.20, 1.00}
20, 0x7F, 0x76# MP={0.20, 0.90}
21, 0x81, 0x76# MP={0.20, 1.00}
22, 0x81, 0x76# MP={0.20, 0.90}
23, 0x81, 0x76# MP={0.20, 0.80}
24, 0x81, 0x76# MP={0.20, 0.80}
25, 0x7E, 0x76# MP={0.20, 0.90}

@@TX_IQ_IMBALANCE #####################################
# FREQ_MHz, SIN, COS, GAIN
473, 0x3C6F898E, 0x3F8604F7, 0x3F74607F # MP={0.20, 0.80}
485, 0x3C86BD13, 0x3F860413, 0x3F74621E # MP={0.20, 0.90}
497, 0x3C86BD13, 0x3F860413, 0x3F74621E # MP={0.20, 0.90}
509, 0x3C95B545, 0x3F860315, 0x3F7463EE # MP={0.20, 1.00}
521, 0x3CA4AD59, 0x3F8601FC, 0x3F7465EE # MP={0.20, 1.10}
533, 0x3CA4AD59, 0x3F8601FC, 0x3F7465EE # MP={0.20, 1.10}
545, 0x3CB3A54C, 0x3F8600C8, 0x3F746820 # MP={0.20, 1.20}
557, 0x3CC29D1B, 0x3F85FF7A, 0x3F746A82 # MP={0.20, 1.30}
569, 0x3CC29D1B, 0x3F85FF7A, 0x3F746A82 # MP={0.20, 1.30}
581, 0x3C95B545, 0x3F860315, 0x3F7463EE # MP={0.20, 1.00}
593, 0x3CA4AD59, 0x3F8601FC, 0x3F7465EE # MP={0.20, 1.10}
605, 0x3CC29D1B, 0x3F85FF7A, 0x3F746A82 # MP={0.20, 1.30}
617, 0x3CC29D1B, 0x3F85FF7A, 0x3F746A82 # MP={0.20, 1.30}
629, 0x3CE08C42, 0x3F85FC8D, 0x3F746FD9 # MP={0.20, 1.50}
641, 0x3CE08C42, 0x3F85FC8D, 0x3F746FD9 # MP={0.20, 1.50}
653, 0x3CFE7AB5, 0x3F85F935, 0x3F7475F4 # MP={0.20, 1.70}
665, 0x3D070853, 0x3F864670, 0x3F73E947 # MP={0.21, 1.80}
677, 0x3D1D2A91, 0x3F85F144, 0x3F748475 # MP={0.20, 2.10}
689, 0x3D1D2A91, 0x3F85F144, 0x3F748475 # MP={0.20, 2.10}
